Partition_Key, Apparent_Temperature, Cloud_Cover, Dew_Point, Humidity, Icon, Local_Time, Ozone, Precip_Accumulation, Precip_Intensity, Precip_Probability, Precip_Type, Pressure, Summary, Temperature, UTC_Time, Visibility, Wind_Bearing, Wind_Speed
CWSN,5.41,0.22,3.81,0.82,clear-day,10/16/2017 10:00,316.3,0,0.0787,0.09,rain,1024.64,Clear,6.72,10/16/2017 14:00,16.09,17,7.07
CWSN,6.7,0.2,4.04,0.76,clear-day,10/16/2017 11:00,319.93,0,0.0508,0.07,rain,1024.88,Clear,7.97,10/16/2017 15:00,16.09,355,7.71
CWSN,7.97,0.2,3.5,0.66,clear-day,10/16/2017 12:00,323.14,0,0.0356,0.05,rain,1024.99,Clear,9.44,10/16/2017 16:00,16.09,345,10.06
CWSN,10.04,0.21,2.28,0.58,clear-day,10/16/2017 13:00,326.03,0,0,0,rain,1024.97,Clear,10.04,10/16/2017 17:00,16.09,330,8.56
CWSN,10.76,0.19,1.41,0.52,clear-day,10/16/2017 14:00,325.14,0,0,0,rain,1024.72,Clear,10.76,10/16/2017 18:00,16.09,323,7.9
CWSN,11.06,0.15,1.77,0.53,clear-day,10/16/2017 15:00,325.14,0,0,0,rain,1024.5,Clear,11.06,10/16/2017 19:00,16.09,322,7.92
CWSN,11.22,0.13,1.1,0.5,clear-day,10/16/2017 16:00,324.32,0,0,0,rain,1024.65,Clear,11.22,10/16/2017 20:00,16.09,317,7.58
CWSN,10.76,0.12,0.73,0.5,clear-day,10/16/2017 17:00,323.49,0,0,0,rain,1024.81,Clear,10.76,10/16/2017 21:00,16.09,312,9.27
CWSN,9.38,0.11,0.62,0.54,clear-day,10/16/2017 18:00,322.89,0,0,0,rain,1025.13,Clear,9.38,10/16/2017 22:00,16.09,297,4.1
CWSN,7.29,0.11,0.74,0.63,clear-night,10/16/2017 19:00,322.27,0,0,0,rain,1025.51,Clear,7.29,10/16/2017 23:00,16.09,316,0.98
CWSN,4.78,0.11,0.59,0.74,clear-night,10/16/2017 20:00,317.53,0,0,0,rain,1025.74,Clear,4.78,10/17/2017 00:00,16.09,122,0.61
CWSN,3.73,0,0.67,0.8,clear-night,10/16/2017 21:00,316.07,0,0,0,rain,1025.31,Clear,3.73,10/17/2017 01:00,16.09,109,0.92
CWSN,2.89,0,0.64,0.85,clear-night,10/16/2017 22:00,315.02,0,0,0,rain,1025.21,Clear,2.89,10/17/2017 02:00,16.09,110,0.45
CWSN,2.39,0,0.42,0.87,clear-night,10/16/2017 23:00,313.98,0,0,0,rain,1025.2,Clear,2.39,10/17/2017 03:00,16.09,110,0.45
CWSN,2.11,0,0.09,0.86,clear-night,10/17/2017 00:00,312.93,0,0,0,rain,1025.1,Clear,2.11,10/17/2017 04:00,16.09,0,0
CWSN,1.86,0,0,0.87,clear-night,10/17/2017 01:00,311.79,0,0,0,rain,1024.62,Clear,1.86,10/17/2017 05:00,16.09,120,0.66
CWSN,1.78,0,0.09,0.89,clear-night,10/17/2017 02:00,312.12,0,0,0,rain,1024.77,Clear,1.78,10/17/2017 06:00,16.09,110,0.66
CWSN,1.6,0,0.03,0.89,clear-night,10/17/2017 03:00,311.17,0,0,0,rain,1024.82,Clear,1.6,10/17/2017 07:00,16.09,110,0.66
CWSN,2.52,0,0.79,0.88,clear-night,10/17/2017 04:00,310.23,0,0.0025,0.01,rain,1024.58,Clear,2.52,10/17/2017 08:00,16.09,223,2.69
CWSN,2.73,0,1.33,0.9,clear-night,10/17/2017 05:00,309.48,0,0,0,rain,1024.21,Clear,2.73,10/17/2017 09:00,16.09,147,1.75
CWSN,4.51,0,2.69,0.88,clear-night,10/17/2017 06:00,308.96,0,0,0,rain,1024.4,Clear,4.51,10/17/2017 10:00,16.09,207,1.71
CWSN,5.95,0.12,4.02,0.87,clear-night,10/17/2017 07:00,308.65,0,0,0,rain,1023.95,Clear,5.95,10/17/2017 11:00,16.09,220,4.67
CWSN,6.57,0.12,4.78,0.85,clear-day,10/17/2017 08:00,308.77,0,0,0,rain,1023.64,Clear,7.17,10/17/2017 12:00,16.09,206,4.99
CWSN,10.08,0.12,6.48,0.78,clear-day,10/17/2017 09:00,307.49,0,0,0,rain,1023.7,Clear,10.08,10/17/2017 13:00,16.09,195,2.56
CWSN,12.22,0.11,7.04,0.71,clear-day,10/17/2017 10:00,305.89,0,0,0,rain,1023.17,Clear,12.22,10/17/2017 14:00,16.09,227,5.15
CWSN,14.31,0.11,6.82,0.61,clear-day,10/17/2017 11:00,304.38,0,0,0,rain,1022.82,Clear,14.31,10/17/2017 15:00,16.09,228,5.57
CWSN,16.04,0.12,6.57,0.53,clear-day,10/17/2017 12:00,303.07,0,0,0,rain,1022.3,Clear,16.04,10/17/2017 16:00,16.09,223,6.08
CWSN,17.26,0.14,6.6,0.5,clear-day,10/17/2017 13:00,301.75,0,0,0,rain,1021.77,Clear,17.26,10/17/2017 17:00,16.09,234,12.52
CWSN,18.42,0.15,6.53,0.46,clear-day,10/17/2017 14:00,301.2,0,0,0,rain,1020.84,Clear,18.42,10/17/2017 18:00,16.09,218,6.95
CWSN,18.87,0.1,6.62,0.45,clear-day,10/17/2017 15:00,300.32,0,0,0,rain,1020.37,Clear,18.87,10/17/2017 19:00,16.09,224,10.75
CWSN,19.56,0.21,7.73,0.46,clear-day,10/17/2017 16:00,299.45,0,0,0,rain,1019.41,Clear,19.56,10/17/2017 20:00,16.09,195,7.13
CWSN,18.09,0.21,8.11,0.52,clear-day,10/17/2017 17:00,298.77,0,0,0,rain,1019.51,Clear,18.09,10/17/2017 21:00,16.09,238,1.32
CWSN,17.04,0.65,7.67,0.54,partly-cloudy-day,10/17/2017 18:00,298.22,0,0,0,rain,1019.71,Mostly Cloudy,17.04,10/17/2017 22:00,16.09,230,5.13
CWSN,15.54,0.65,7.33,0.58,partly-cloudy-night,10/17/2017 19:00,297.55,0,0,0,rain,1019.84,Mostly Cloudy,15.54,10/17/2017 23:00,16.09,219,5.76
CWSN,14.48,0.66,7.01,0.61,partly-cloudy-night,10/17/2017 20:00,296.66,0,0,0,rain,1020.46,Mostly Cloudy,14.48,10/18/2017 00:00,16.09,229,5.07
CWSN,13.9,0.66,6.95,0.63,partly-cloudy-night,10/17/2017 21:00,295.99,0,0,0,rain,1020.86,Mostly Cloudy,13.9,10/18/2017 01:00,16.09,228,6.18
CWSN,12.82,0.23,6.65,0.66,clear-night,10/17/2017 22:00,295.32,0,0,0,rain,1021.67,Clear,12.82,10/18/2017 02:00,16.09,227,2.24
CWSN,11.79,0.12,6.34,0.69,clear-night,10/17/2017 23:00,294.76,0,0,0,rain,1022.09,Clear,11.79,10/18/2017 03:00,16.09,239,1.98
CWSN,11.08,0.01,6.09,0.71,clear-night,10/18/2017 00:00,294.19,0,0,0,rain,1022.29,Clear,11.08,10/18/2017 04:00,16.09,248,1.85
CWSN,10.51,0.01,5.93,0.73,clear-night,10/18/2017 01:00,293.52,0,0,0,rain,1022.32,Clear,10.51,10/18/2017 05:00,16.09,229,1.88
CWSN,9.22,0,6.04,0.78,clear-night,10/18/2017 02:00,292.95,0,0,0,rain,1022.35,Clear,9.6,10/18/2017 06:00,16.09,186,5.33
CWSN,9.46,0,6.06,0.79,clear-night,10/18/2017 03:00,292.16,0,0,0,rain,1022.56,Clear,9.46,10/18/2017 07:00,16.09,211,2.06
CWSN,9.18,0.01,5.99,0.8,clear-night,10/18/2017 04:00,291.27,0,0,0,rain,1022.84,Clear,9.18,10/18/2017 08:00,16.09,233,3.51
CWSN,9.01,0.01,5.73,0.8,clear-night,10/18/2017 05:00,290.7,0,0,0,rain,1023.17,Clear,9.01,10/18/2017 09:00,16.09,245,4.09
CWSN,8.64,0.01,5.62,0.81,clear-night,10/18/2017 06:00,290.37,0,0,0,rain,1023.77,Clear,8.64,10/18/2017 10:00,16.09,215,2.75
CWSN,8.29,0,5.43,0.82,clear-night,10/18/2017 07:00,290.15,0,0,0,rain,1024.13,Clear,8.29,10/18/2017 11:00,16.09,202,1.34
CWSN,8.08,0.11,5.31,0.83,clear-day,10/18/2017 08:00,290.48,0,0,0,rain,1024.23,Clear,8.08,10/18/2017 12:00,16.09,203,2.03
CWSN,10.81,0.11,6.73,0.76,clear-day,10/18/2017 09:00,290.26,0,0,0,rain,1024.53,Clear,10.81,10/18/2017 13:00,16.09,220,3.69
CWSN,13.77,0.11,7.74,0.67,clear-day,10/18/2017 10:00,290.03,0,0,0,rain,1024.63,Clear,13.77,10/18/2017 14:00,16.09,197,6.53
CWSN,16.39,0.11,8.33,0.59,clear-day,10/18/2017 11:00,290.02,0,0,0,rain,1024.58,Clear,16.39,10/18/2017 15:00,16.09,230,4.22
CWSN,18.14,0.11,8.19,0.52,clear-day,10/18/2017 12:00,290.03,0,0,0,rain,1024.38,Clear,18.14,10/18/2017 16:00,16.09,206,5.5
CWSN,19.04,0.11,9.26,0.53,clear-day,10/18/2017 13:00,290.15,0,0,0,rain,1023.47,Clear,19.04,10/18/2017 17:00,16.09,199,8.63
CWSN,19.28,0.11,8.9,0.51,clear-day,10/18/2017 14:00,292.41,0,0,0,rain,1022.46,Clear,19.28,10/18/2017 18:00,16.09,184,10.15
CWSN,19.17,0,8.62,0.5,clear-day,10/18/2017 15:00,292.64,0,0,0,rain,1022,Clear,19.17,10/18/2017 19:00,16.09,193,10.03
CWSN,18.76,0,8.43,0.51,clear-day,10/18/2017 16:00,292.65,0,0,0,rain,1021.69,Clear,18.76,10/18/2017 20:00,16.09,196,10.78
CWSN,17.86,0,8.06,0.53,clear-day,10/18/2017 17:00,292.66,0,0,0,rain,1021.5,Clear,17.86,10/18/2017 21:00,16.09,175,8.61
CWSN,16.72,0,7.96,0.56,clear-day,10/18/2017 18:00,292.55,0,0,0,rain,1021.39,Clear,16.72,10/18/2017 22:00,16.09,182,5.99
CWSN,14.69,0,7.74,0.63,clear-night,10/18/2017 19:00,292.22,0,0,0,rain,1021.15,Clear,14.69,10/18/2017 23:00,16.09,173,4.38
CWSN,13.14,0,8.01,0.71,clear-night,10/18/2017 20:00,291.21,0,0,0,rain,1020.89,Clear,13.14,10/19/2017 00:00,16.09,182,4.23
CWSN,12.77,0,8.67,0.76,clear-night,10/18/2017 21:00,291.22,0,0,0,rain,1020.31,Clear,12.77,10/19/2017 01:00,16.09,175,5.09
CWSN,12.84,0,9.59,0.81,clear-night,10/18/2017 22:00,291.23,0,0,0,rain,1019.92,Clear,12.84,10/19/2017 02:00,16.09,179,3.78
CWSN,13.23,0,10.22,0.82,clear-night,10/18/2017 23:00,291.35,0,0,0,rain,1019.42,Clear,13.23,10/19/2017 03:00,16.09,163,4.63
CWSN,13.28,0,9.56,0.78,clear-night,10/19/2017 00:00,291.57,0,0,0,rain,1019.26,Clear,13.28,10/19/2017 04:00,16.09,183,5.63
CWSN,13.02,0,9.44,0.79,clear-night,10/19/2017 01:00,291.79,0,0,0,rain,1019.12,Clear,13.02,10/19/2017 05:00,16.09,212,3.27
CWSN,13.17,0,8.63,0.74,clear-night,10/19/2017 02:00,293.81,0,0,0,rain,1019,Clear,13.17,10/19/2017 06:00,16.09,213,4.49
CWSN,12.6,0,7.82,0.73,clear-night,10/19/2017 03:00,294.72,0,0,0,rain,1018.39,Clear,12.6,10/19/2017 07:00,16.09,164,3.67
CWSN,12.08,0,7.44,0.73,clear-night,10/19/2017 04:00,295.86,0,0,0,rain,1018.18,Clear,12.08,10/19/2017 08:00,16.09,207,4.26
CWSN,11.89,0,7.43,0.74,clear-night,10/19/2017 05:00,296.2,0,0,0,rain,1017.7,Clear,11.89,10/19/2017 09:00,16.09,207,2.16
CWSN,11.46,0,7.3,0.76,clear-night,10/19/2017 06:00,295.2,0,0,0,rain,1017.46,Clear,11.46,10/19/2017 10:00,16.09,205,5.23
CWSN,11.94,0.11,7.77,0.76,clear-night,10/19/2017 07:00,293.29,0,0,0,rain,1017.5,Clear,11.94,10/19/2017 11:00,16.09,208,4.92
CWSN,12.04,0.11,7.85,0.76,clear-day,10/19/2017 08:00,289.33,0,0,0,rain,1017.18,Clear,12.04,10/19/2017 12:00,16.09,228,5.07
CWSN,13.06,0.12,8.46,0.74,clear-day,10/19/2017 09:00,287.73,0,0,0,rain,1017.6,Clear,13.06,10/19/2017 13:00,16.09,225,5.55
CWSN,14.65,0.13,9.14,0.7,clear-day,10/19/2017 10:00,286.01,0,0,0,rain,1017.65,Clear,14.65,10/19/2017 14:00,16.09,222,5.49
CWSN,16.27,0.13,9.97,0.66,clear-day,10/19/2017 11:00,284.4,0,0,0,rain,1017.89,Clear,16.27,10/19/2017 15:00,16.09,261,6.98
CWSN,17.35,0.13,10.43,0.64,clear-day,10/19/2017 12:00,282.88,0,0,0,rain,1018.15,Clear,17.35,10/19/2017 16:00,16.09,274,6.87
CWSN,18.47,0.24,10.58,0.6,clear-day,10/19/2017 13:00,281.47,0,0,0,rain,1017.7,Clear,18.47,10/19/2017 17:00,16.09,244,6.39
CWSN,19.11,0.26,10.61,0.58,partly-cloudy-day,10/19/2017 14:00,279.94,0,0,0,rain,1017.46,Partly Cloudy,19.11,10/19/2017 18:00,16.09,278,7.71
CWSN,19.68,0.3,9.51,0.52,partly-cloudy-day,10/19/2017 15:00,278.99,0,0,0,rain,1017.26,Partly Cloudy,19.68,10/19/2017 19:00,16.09,246,9.7
CWSN,19.63,0.29,7.54,0.46,partly-cloudy-day,10/19/2017 16:00,278.05,0,0,0,rain,1017.48,Partly Cloudy,19.63,10/19/2017 20:00,16.09,289,9.08
CWSN,19.28,0.16,6.18,0.42,clear-day,10/19/2017 17:00,277.2,0,0,0,rain,1017.88,Clear,19.28,10/19/2017 21:00,16.09,305,7.53
CWSN,17.73,0.16,5.48,0.44,clear-day,10/19/2017 18:00,276.25,0,0,0,rain,1018.58,Clear,17.73,10/19/2017 22:00,16.09,287,6
CWSN,15.11,0.16,4.52,0.49,clear-night,10/19/2017 19:00,275.06,0,0,0,rain,1019.45,Clear,15.11,10/19/2017 23:00,16.09,296,4.28
CWSN,11.61,0.15,4.66,0.62,clear-night,10/19/2017 20:00,279.35,0,0,0,rain,1020.07,Clear,11.61,10/20/2017 00:00,16.09,327,0.66
CWSN,9.84,0.25,4.12,0.68,partly-cloudy-night,10/19/2017 21:00,278.16,0,0,0,rain,1020.24,Partly Cloudy,9.84,10/20/2017 01:00,16.09,0,0
CWSN,7.93,0.67,3.52,0.74,partly-cloudy-night,10/19/2017 22:00,276.96,0,0,0,rain,1020.64,Mostly Cloudy,7.93,10/20/2017 02:00,16.09,262,0.48
CWSN,7.06,0.24,3.59,0.79,clear-night,10/19/2017 23:00,275.87,0,0,0,rain,1020.81,Clear,7.06,10/20/2017 03:00,16.09,261,0.71
CWSN,6.99,0.24,3.11,0.76,clear-night,10/20/2017 00:00,274.89,0,0,0,rain,1021.04,Clear,6.99,10/20/2017 04:00,16.09,261,1.3
CWSN,7.47,0.13,2.19,0.69,clear-night,10/20/2017 01:00,273.8,0,0,0,rain,1021.32,Clear,7.47,10/20/2017 05:00,16.09,270,1.59
CWSN,8.54,0.13,2.83,0.67,clear-night,10/20/2017 02:00,275.36,0,0,0,rain,1021.54,Clear,8.54,10/20/2017 06:00,16.09,272,2.38
CWSN,5.98,0.37,1.76,0.74,partly-cloudy-night,10/20/2017 03:00,274.87,0,0,0,rain,1020.87,Partly Cloudy,5.98,10/20/2017 07:00,16.09,269,0.06
CWSN,6.14,0.03,2.19,0.76,clear-night,10/20/2017 04:00,274.4,0,0,0,rain,1022.46,Clear,6.14,10/20/2017 08:00,16.09,268,1
CWSN,6.55,0.02,2.27,0.74,clear-night,10/20/2017 05:00,274.27,0,0,0,rain,1022.82,Clear,6.55,10/20/2017 09:00,16.09,283,1.3
CWSN,5.11,0.02,1.76,0.79,clear-night,10/20/2017 06:00,274.14,0,0,0,rain,1023.76,Clear,5.11,10/20/2017 10:00,16.09,286,1.06
CWSN,5.72,0.12,2.45,0.79,clear-night,10/20/2017 07:00,274.14,0,0,0,rain,1024.29,Clear,5.72,10/20/2017 11:00,16.09,309,1.54
CWSN,3.93,0.12,1.83,0.86,clear-day,10/20/2017 08:00,273.78,0,0,0,rain,1024.84,Clear,3.93,10/20/2017 12:00,16.09,60,0.45
CWSN,6.62,0.11,3.74,0.82,clear-day,10/20/2017 09:00,273.77,0,0,0,rain,1025.23,Clear,6.62,10/20/2017 13:00,16.09,145,0.66
CWSN,11.81,0.11,6.17,0.68,clear-day,10/20/2017 10:00,273.77,0,0,0,rain,1025.72,Clear,11.81,10/20/2017 14:00,16.09,166,1.14
CWSN,15.13,0.11,7.23,0.59,clear-day,10/20/2017 11:00,273.89,0,0,0,rain,1025.49,Clear,15.13,10/20/2017 15:00,16.09,177,2.48
CWSN,17.87,0.22,6.38,0.47,clear-day,10/20/2017 12:00,274.24,0,0,0,rain,1025.11,Clear,17.87,10/20/2017 16:00,16.09,183,3.91
CWSN,19.71,0.22,5.08,0.38,clear-day,10/20/2017 13:00,274.71,0,0,0,rain,1024.51,Clear,19.71,10/20/2017 17:00,16.09,218,4.97
CWSN,20.76,0.22,2.4,0.3,clear-day,10/20/2017 14:00,275.44,0,0,0,rain,1023.68,Clear,20.76,10/20/2017 18:00,16.09,186,8.13
CWSN,20.77,0.22,4.56,0.35,clear-day,10/20/2017 15:00,276.18,0,0,0,rain,1023.14,Clear,20.77,10/20/2017 19:00,16.09,172,7.05
CWSN,20.36,0.22,5.38,0.38,clear-day,10/20/2017 16:00,277.04,0,0,0,rain,1022.71,Clear,20.36,10/20/2017 20:00,16.09,157,8.58
CWSN,19.33,0.22,6.26,0.42,clear-day,10/20/2017 17:00,277.42,0,0,0,rain,1022.52,Clear,19.33,10/20/2017 21:00,16.09,193,7.95
CWSN,17.18,0.22,5.32,0.46,clear-day,10/20/2017 18:00,276.96,0,0,0,rain,1022,Clear,17.18,10/20/2017 22:00,16.09,202,4.76
CWSN,14.51,0.22,5.88,0.56,clear-night,10/20/2017 19:00,276.01,0,0,0,rain,1022.11,Clear,14.51,10/20/2017 23:00,16.09,192,1.38
CWSN,11.76,0.22,5.53,0.66,clear-night,10/20/2017 20:00,275.29,0,0,0,rain,1022.47,Clear,11.76,10/21/2017 00:00,16.09,216,0.05
CWSN,10.03,0.23,5.37,0.73,clear-night,10/20/2017 21:00,274.93,0,0,0,rain,1022.32,Clear,10.03,10/21/2017 01:00,16.09,191,0.66
CWSN,9.14,0.12,5.83,0.8,clear-night,10/20/2017 22:00,274.81,0,0,0,rain,1022.31,Clear,9.14,10/21/2017 02:00,16.09,135,0.64
CWSN,8.71,0.12,6.26,0.85,clear-night,10/20/2017 23:00,275.04,0,0,0,rain,1022.33,Clear,8.71,10/21/2017 03:00,16.09,120,0.92
CWSN,8.68,0.13,6.66,0.87,clear-night,10/21/2017 00:00,275.65,0,0,0,rain,1022.43,Clear,8.68,10/21/2017 04:00,16.09,101,0.66
CWSN,8.02,0.02,6.45,0.9,clear-night,10/21/2017 01:00,276.72,0,0,0,rain,1022.63,Clear,8.02,10/21/2017 05:00,16.09,80,0.92
CWSN,7.94,0.01,6.53,0.91,clear-night,10/21/2017 02:00,275.28,0,0,0,rain,1022.71,Clear,7.94,10/21/2017 06:00,16.09,80,0.92
CWSN,8.01,0.13,6.67,0.91,clear-night,10/21/2017 03:00,275.02,0,0,0,rain,1022.84,Clear,8.01,10/21/2017 07:00,16.09,81,0.82
CWSN,7.82,0.25,6.61,0.92,partly-cloudy-night,10/21/2017 04:00,274.41,0,0,0,rain,1022.85,Partly Cloudy,7.82,10/21/2017 08:00,16.09,80,0.61
CWSN,7.69,0.26,6.51,0.92,partly-cloudy-night,10/21/2017 05:00,273.81,0,0,0,rain,1023.08,Partly Cloudy,7.69,10/21/2017 09:00,16.09,90,0.92
CWSN,7.94,0.28,6.66,0.92,partly-cloudy-night,10/21/2017 06:00,273.31,0,0,0,rain,1023.71,Partly Cloudy,7.94,10/21/2017 10:00,7.61,90,0.66
CWSN,7.13,0.19,6.09,0.93,clear-night,10/21/2017 07:00,272.71,0,0,0,rain,1024.11,Clear,7.13,10/21/2017 11:00,10.36,90,1.13
CWSN,7.84,0.31,6.58,0.92,partly-cloudy-day,10/21/2017 08:00,272.58,0,0,0,rain,1024.49,Partly Cloudy,7.84,10/21/2017 12:00,8.98,90,0.92
CWSN,9.61,0.32,8.58,0.93,partly-cloudy-day,10/21/2017 09:00,272.7,0,0,0,rain,1024.91,Partly Cloudy,9.61,10/21/2017 13:00,8.98,101,0.66
CWSN,13.71,0.24,11.59,0.87,clear-day,10/21/2017 10:00,273.18,0,0,0,rain,1025.06,Clear,13.71,10/21/2017 14:00,14.48,131,0.92
CWSN,17.65,0.24,13.61,0.77,clear-day,10/21/2017 11:00,273.42,0,0,0,rain,1024.54,Clear,17.65,10/21/2017 15:00,16.09,164,5.05
CWSN,19.11,0.24,14.46,0.74,clear-day,10/21/2017 12:00,273.54,0,0,0,rain,1024.47,Clear,19.11,10/21/2017 16:00,16.09,171,4.84
CWSN,20.88,0.24,13.98,0.65,clear-day,10/21/2017 13:00,273.42,0,0,0,rain,1024.31,Clear,20.88,10/21/2017 17:00,16.09,169,8.35
CWSN,21.33,0.24,13.68,0.62,clear-day,10/21/2017 14:00,274.25,0,0,0,rain,1023.76,Clear,21.33,10/21/2017 18:00,16.09,164,6.32
CWSN,21.44,0.24,13.3,0.6,clear-day,10/21/2017 15:00,274.13,0,0,0,rain,1023.36,Clear,21.44,10/21/2017 19:00,16.09,210,6.58
CWSN,21.42,0.24,13.39,0.6,clear-day,10/21/2017 16:00,273.77,0,0,0,rain,1023.29,Clear,21.42,10/21/2017 20:00,16.09,202,5.54
CWSN,20.32,0.33,12.79,0.62,partly-cloudy-day,10/21/2017 17:00,273.4,0,0,0,rain,1023.59,Partly Cloudy,20.32,10/21/2017 21:00,16.09,196,4.25
CWSN,18.91,0.34,12.54,0.67,partly-cloudy-day,10/21/2017 18:00,273.03,0,0,0,rain,1023.29,Partly Cloudy,18.91,10/21/2017 22:00,16.09,145,3.19
CWSN,16.87,0.78,11.47,0.71,partly-cloudy-night,10/21/2017 19:00,272.66,0,0,0,rain,1023.7,Mostly Cloudy,16.87,10/21/2017 23:00,16.09,168,5.25
CWSN,15.62,1,10.04,0.69,cloudy,10/21/2017 20:00,272.66,0,0,0,rain,1023.61,Overcast,15.62,10/22/2017 00:00,16.09,130,2.24
CWSN,15.29,0.99,10.29,0.72,cloudy,10/21/2017 21:00,272.18,0,0,0,rain,1023.6,Overcast,15.29,10/22/2017 01:00,16.09,122,1.27
CWSN,14.48,0.75,9.83,0.74,partly-cloudy-night,10/21/2017 22:00,271.93,0,0,0,rain,1023.33,Mostly Cloudy,14.48,10/22/2017 02:00,16.09,142,1.24
CWSN,13.72,0.29,9.52,0.76,partly-cloudy-night,10/21/2017 23:00,271.58,0,0,0,rain,1022.93,Partly Cloudy,13.72,10/22/2017 03:00,16.09,129,1.53
CWSN,12.36,0.28,9.38,0.82,partly-cloudy-night,10/22/2017 00:00,271.58,0,0,0,rain,1023.03,Partly Cloudy,12.36,10/22/2017 04:00,16.09,167,1.24
CWSN,12.05,0.17,9.24,0.83,clear-night,10/22/2017 01:00,271.58,0,0,0,rain,1022.73,Clear,12.05,10/22/2017 05:00,16.09,140,1.3
CWSN,10.72,0.16,8.38,0.85,clear-night,10/22/2017 02:00,270.1,0,0,0,rain,1022.94,Clear,10.72,10/22/2017 06:00,16.09,110,0.8
CWSN,9.96,0.16,8.33,0.9,clear-night,10/22/2017 03:00,269.49,0,0,0,rain,1023.16,Clear,9.96,10/22/2017 07:00,16.09,137,0.84
CWSN,9.17,0.17,8.18,0.94,clear-night,10/22/2017 04:00,268.87,0,0,0,rain,1023.2,Clear,9.17,10/22/2017 08:00,16.09,104,1.19
CWSN,8.99,0.16,8.04,0.94,clear-night,10/22/2017 05:00,268.38,0,0,0,rain,1023.5,Clear,8.99,10/22/2017 09:00,16.09,119,1.05
CWSN,10.37,0.7,9.47,0.94,partly-cloudy-night,10/22/2017 06:00,268.37,0,0,0,rain,1023.61,Mostly Cloudy,10.37,10/22/2017 10:00,4.15,132,0.9
CWSN,10.57,0.27,9.77,0.95,partly-cloudy-night,10/22/2017 07:00,268.49,0,0,0,rain,1023.29,Partly Cloudy,10.57,10/22/2017 11:00,10.36,149,1.21
CWSN,10.84,0.17,9.98,0.94,clear-day,10/22/2017 08:00,268.84,0,0,0,rain,1023.31,Clear,10.84,10/22/2017 12:00,11.75,169,2.4
CWSN,13.84,0.29,11.43,0.85,partly-cloudy-day,10/22/2017 09:00,269.46,0,0,0,rain,1023.44,Partly Cloudy,13.84,10/22/2017 13:00,14.48,142,3.73
CWSN,16.39,0.74,13.03,0.8,partly-cloudy-day,10/22/2017 10:00,270.32,0,0,0,rain,1023.53,Mostly Cloudy,16.39,10/22/2017 14:00,16.09,159,4.39
CWSN,19.83,0.71,14.96,0.74,partly-cloudy-day,10/22/2017 11:00,270.92,0,0,0,rain,1023.16,Mostly Cloudy,19.83,10/22/2017 15:00,16.09,162,10.44
CWSN,21.78,0.28,14.09,0.62,partly-cloudy-day,10/22/2017 12:00,271.03,0,0,0,rain,1022.82,Partly Cloudy,21.78,10/22/2017 16:00,16.09,158,6.6
CWSN,22.83,0.16,13.35,0.55,clear-day,10/22/2017 13:00,270.89,0,0,0,rain,1022.34,Clear,22.83,10/22/2017 17:00,16.09,171,9.8
CWSN,22.63,0.26,12.83,0.54,partly-cloudy-day,10/22/2017 14:00,269.7,0,0,0,rain,1021.68,Partly Cloudy,22.63,10/22/2017 18:00,16.09,169,7.79
CWSN,23.02,0.69,12.97,0.53,partly-cloudy-day,10/22/2017 15:00,268.47,0,0,0,rain,1020.66,Mostly Cloudy,23.02,10/22/2017 19:00,16.09,183,8.79
CWSN,23.04,0.26,13.23,0.54,partly-cloudy-day,10/22/2017 16:00,267.12,0,0,0,rain,1020.18,Partly Cloudy,23.04,10/22/2017 20:00,16.09,172,8.48
CWSN,22.04,0.28,13.05,0.57,partly-cloudy-day,10/22/2017 17:00,266.02,0,0,0,rain,1020.06,Partly Cloudy,22.04,10/22/2017 21:00,16.09,156,6.66
CWSN,20.72,0.3,11.61,0.56,partly-cloudy-day,10/22/2017 18:00,265.51,0,0,0,rain,1019.81,Partly Cloudy,20.72,10/22/2017 22:00,16.09,167,7.52
CWSN,18.87,0.76,11.6,0.63,partly-cloudy-night,10/22/2017 19:00,265.38,0,0,0,rain,1019.96,Mostly Cloudy,18.87,10/22/2017 23:00,16.09,160,3.22
CWSN,17.43,0.78,10.97,0.66,partly-cloudy-night,10/22/2017 20:00,263.98,0,0,0,rain,1020,Mostly Cloudy,17.43,10/23/2017 00:00,16.09,149,4.17
CWSN,16.72,0.36,10.82,0.68,partly-cloudy-night,10/22/2017 21:00,263.85,0,0,0,rain,1019.58,Partly Cloudy,16.72,10/23/2017 01:00,16.09,137,4.18
CWSN,16.54,0.79,11.69,0.73,partly-cloudy-night,10/22/2017 22:00,263.6,0,0,0,rain,1019.34,Mostly Cloudy,16.54,10/23/2017 02:00,16.09,142,2.54
CWSN,17.9,0.99,11.99,0.68,cloudy,10/22/2017 23:00,263.35,0,0,0,rain,1018.98,Overcast,17.9,10/23/2017 03:00,16.09,148,4.92
CWSN,17.94,0.91,11.98,0.68,partly-cloudy-night,10/23/2017 00:00,262.97,0,0,0,rain,1018.77,Mostly Cloudy,17.94,10/23/2017 04:00,16.09,167,4.12
CWSN,16.7,0.81,11.46,0.71,partly-cloudy-night,10/23/2017 01:00,262.46,0,0,0,rain,1018.5,Mostly Cloudy,16.7,10/23/2017 05:00,16.09,213,1.37
CWSN,16.43,0.96,11.73,0.74,cloudy,10/23/2017 02:00,264.1,0,0,0,rain,1017.69,Overcast,16.43,10/23/2017 06:00,16.09,144,3.88
